Symbol,Date,Sentiment
ACN,Feb-21-24,0.7706023454666138
ACN,Feb-20-24,0.0
ACN,Feb-19-24,0.9999244213104248
ACN,Feb-15-24,0.9168288707733154
ACN,Feb-13-24,0.9997701048851013
ACN,Feb-08-24,0.31754108270009357
ACN,Feb-07-24,0.6659888625144958
ACN,Feb-06-24,0.0
ACN,Feb-03-24,0.9874234795570374
ACN,Feb-02-24,0.9168288707733154
ADBE,Apr-05-24,0.9980648159980774
ADBE,Apr-03-24,-0.2800289988517761
ADBE,Apr-02-24,0.2376917004585266
ADBE,Apr-01-24,0.0
ADBE,Mar-31-24,0.0
ADBE,Mar-30-24,0.0
ADBE,Mar-29-24,0.946371853351593
ADBE,Mar-28-24,-0.2888038754463196
ADBE,Mar-27-24,0.0
ADBE,Mar-26-24,0.28788401449427886
ADBE,Mar-25-24,0.45563165843486786
ADBE,Mar-24-24,0.0
ADBE,Mar-21-24,-0.3322415550549825
ADBE,Mar-20-24,1.0
ADBE,Mar-19-24,0.3332790533701579
ADBE,Mar-18-24,-0.5091359416643778
ADBE,Mar-17-24,0.15406835079193115
ADBE,Mar-16-24,0.49873095750808716
ADBE,Mar-15-24,-0.29600159709270185
ADBE,Mar-14-24,0.06244812160730362
ADI,Apr-04-24,0.0
ADI,Apr-03-24,0.0
ADI,Mar-31-24,0.0
ADI,Mar-27-24,0.0
ADI,Mar-24-24,0.0
ADI,Mar-22-24,0.4999961853027344
ADI,Mar-19-24,-0.4751037657260895
ADI,Mar-15-24,0.0
ADI,Mar-11-24,0.9999958276748657
ADI,Mar-06-24,0.9999521970748901
ADI,Mar-05-24,0.9950333833694458
ADI,Mar-04-24,0.0
ADI,Feb-29-24,0.9999306201934814
ADI,Feb-27-24,0.0
ADI,Feb-23-24,0.0
ADI,Feb-22-24,0.3999945163726807
ADI,Feb-21-24,0.10496453444163005
ADI,Feb-20-24,-0.0028553009033203125
ADI,Feb-19-24,0.0
ADI,Feb-17-24,0.0
ADI,Feb-15-24,0.0
ADI,Feb-12-24,-0.9962981343269348
ADI,Feb-05-24,0.7550492882728577
ADI,Jan-31-24,0.0
ADI,Jan-30-24,0.04575163125991821
ADI,Jan-25-24,-0.26145997643470764
ADI,Jan-24-24,-0.6797389388084412
ADI,Jan-23-24,0.9879162311553955
ADI,Jan-22-24,0.9999996423721313
ADI,Jan-20-24,0.0
ADI,Jan-18-24,0.9999997615814209
ADI,Jan-11-24,1.0
ADI,Jan-10-24,0.9928368926048279
ADI,Jan-09-24,0.9999463558197021
ADI,Jan-08-24,0.9242262244224548
ADI,Dec-21-23,0.4976065158843994
ADI,Dec-14-23,0.0
ADI,Dec-11-23,0.0
ADI,Dec-08-23,0.0
ADI,Dec-07-23,0.0
ADI,Nov-30-23,0.49999797344207764
ADI,Nov-29-23,0.0
ADI,Nov-27-23,-0.8813700079917908
ADI,Nov-23-23,0.0
ADI,Nov-22-23,0.0
ADI,Nov-21-23,-0.0833093523979187
ADI,Nov-20-23,-0.24923017621040344
ADI,Nov-18-23,0.0
ADI,Nov-17-23,0.6567749381065369
ADI,Nov-16-23,0.0
ADI,Nov-14-23,-0.9999959468841553
ADI,Nov-13-23,-0.9999520778656006
ADI,Nov-08-23,0.999987781047821
ADI,Nov-06-23,0.0
ADI,Nov-01-23,1.0
ADM,Apr-05-24,0.9999104738235474
ADM,Apr-04-24,0.0
ADM,Apr-01-24,-0.9999991655349731
ADM,Mar-30-24,0.3328170379002889
ADM,Mar-27-24,0.666178822517395
ADM,Mar-25-24,0.0
ADM,Mar-24-24,0.0
ADM,Mar-22-24,0.9453514218330383
ADM,Mar-21-24,-0.1999979257583618
ADM,Mar-20-24,-0.3332586884498596
ADM,Mar-19-24,0.9595569372177124
ADM,Mar-18-24,0.9999997615814209
ADM,Mar-15-24,0.0
ADM,Mar-14-24,-0.02110966444015503
ADM,Mar-13-24,-0.18724364042282104
ADM,Mar-12-24,0.04163972785075506
ADM,Mar-11-24,-0.14545599619547525
ADM,Mar-10-24,-0.7114534378051758
ADM,Mar-08-24,-0.33308515946070355
ADM,Mar-07-24,0.0
ADM,Mar-06-24,-0.9869693517684937
ADM,Mar-01-24,-0.2857046808515276
ADM,Feb-29-24,0.0
ADM,Feb-28-24,0.0
ADM,Feb-27-24,0.0
ADM,Feb-26-24,0.18054938316345215
ADM,Feb-23-24,0.3455590605735779
ADM,Feb-19-24,0.0
ADM,Feb-18-24,0.0
ADM,Feb-16-24,-0.854426920413971
ADM,Feb-14-24,-0.8130133152008057
ADM,Feb-13-24,0.0
ADM,Feb-09-24,0.3333138624827067
ADM,Feb-07-24,-0.49884384870529175
ADM,Feb-05-24,-0.12748277187347412
ADM,Feb-02-24,0.0
ADP,Apr-03-24,0.49461326003074646
ADP,Apr-01-24,0.0
ADP,Mar-31-24,0.0
ADP,Mar-28-24,0.0
ADP,Mar-20-24,0.0
ADP,Mar-15-24,0.9999403953552246
ADP,Mar-12-24,0.0
ADP,Mar-11-24,0.9999958276748657
ADP,Mar-10-24,0.9995811581611633
ADP,Mar-06-24,0.3305569092432658
ADP,Mar-01-24,0.9999923706054688
ADP,Feb-29-24,0.0
ADP,Feb-27-24,0.0
ADP,Feb-26-24,0.9995550513267517
ADP,Feb-22-24,0.9081785082817078
ADP,Feb-21-24,-0.9766570329666138
ADP,Feb-14-24,0.9998218417167664
ADP,Feb-09-24,0.0
ADP,Feb-06-24,0.49999845027923584
ADP,Feb-02-24,0.9805638194084167
ADP,Feb-01-24,0.33333321412404376
ADP,Jan-31-24,0.5531048112445407
ADP,Jan-30-24,0.0
ADP,Jan-25-24,0.0
ADP,Jan-24-24,0.4965304434299469
ADP,Jan-16-24,0.0
ADP,Jan-15-24,0.0
ADP,Jan-11-24,0.9995424747467041
ADP,Jan-10-24,0.0
ADP,Jan-04-24,0.4945046603679657
ADP,Jan-03-24,0.9992788434028625
ADP,Dec-28-23,0.0
ADP,Dec-27-23,0.0
ADP,Dec-20-23,0.0
ADP,Dec-16-23,0.0
ADP,Dec-13-23,0.9797995686531067
ADP,Dec-12-23,0.0
ADP,Dec-06-23,0.49415162205696106
ADP,Dec-05-23,1.0
ADP,Dec-03-23,0.0
ADP,Nov-29-23,0.0
ADP,Nov-23-23,0.9999794960021973
ADP,Nov-21-23,0.0
ADP,Nov-16-23,0.9999916553497314
ADP,Nov-13-23,0.0
ADP,Nov-08-23,0.5
ADP,Nov-03-23,0.0
ADP,Nov-02-23,0.0
ADP,Nov-01-23,0.49736979603767395
ADP,Oct-26-23,0.0
ADP,Oct-25-23,-0.10091719362470838
ADP,Oct-19-23,0.9600594639778137
ADP,Oct-16-23,0.0
ADP,Oct-13-23,0.0
ADP,Oct-10-23,0.998288094997406
ADP,Oct-04-23,0.9915327429771423
ADP,Oct-03-23,0.0
ADP,Sep-28-23,0.9999093413352966
ADP,Sep-27-23,0.0
ADP,Sep-18-23,0.4999964237213135
ADP,Sep-14-23,0.49999988079071045
ADP,Sep-07-23,0.5
ADP,Sep-06-23,0.0
ADP,Sep-05-23,-0.9998676776885986
ADSK,Apr-05-24,0.0
ADSK,Apr-04-24,-0.7171596884727478
ADSK,Apr-02-24,-0.9787604610125223
ADSK,Mar-31-24,0.0
ADSK,Mar-29-24,0.0
ADSK,Mar-21-24,0.0
ADSK,Mar-18-24,-0.9998524188995361
ADSK,Mar-16-24,0.0
ADSK,Mar-14-24,0.0
ADSK,Mar-10-24,0.0
ADSK,Mar-08-24,0.0
ADSK,Mar-05-24,0.0
ADSK,Mar-04-24,-0.49073320627212524
ADSK,Mar-02-24,0.0
ADSK,Mar-01-24,0.1093709994764889
ADSK,Feb-29-24,0.636357459154996
ADSK,Feb-28-24,0.0
ADSK,Feb-27-24,0.0
ADSK,Feb-26-24,-0.49629220366477966
ADSK,Feb-21-24,0.8346613645553589
ADSK,Feb-20-24,0.5
ADSK,Feb-16-24,0.4997042417526245
ADSK,Feb-09-24,0.0
ADSK,Feb-07-24,0.9996798038482666
ADSK,Feb-05-24,0.0
ADSK,Jan-22-24,0.985468327999115
ADSK,Jan-21-24,0.7472532987594604
ADSK,Jan-19-24,0.0
ADSK,Jan-18-24,0.33333202203114826
ADSK,Dec-27-23,0.0
ADSK,Dec-23-23,0.0
ADSK,Dec-21-23,0.9987702965736389
ADSK,Dec-20-23,0.9999649524688721
ADSK,Dec-16-23,0.0
ADSK,Dec-15-23,0.0
ADSK,Dec-13-23,0.0
ADSK,Dec-12-23,0.0
ADSK,Dec-08-23,0.0
ADSK,Dec-01-23,0.9999998807907104
ADSK,Nov-28-23,0.0
ADSK,Nov-26-23,0.9999980926513672
ADSK,Nov-22-23,0.12126469280984667
ADSK,Nov-21-23,0.3333333333333333
AEE,Apr-03-24,0.0
AEE,Mar-29-24,0.9999980926513672
AEE,Mar-25-24,0.0
AEE,Mar-21-24,0.996826708316803
AEE,Mar-20-24,0.0
AEE,Mar-13-24,0.9999940395355225
AEE,Mar-11-24,0.0
AEE,Mar-01-24,0.0
AEE,Feb-24-24,0.0
AEE,Feb-23-24,3.9736429850260414e-08
AEE,Feb-22-24,0.1618491311868032
AEE,Feb-20-24,0.0
AEE,Feb-19-24,0.0
AEE,Feb-12-24,0.9999538660049438
AEE,Feb-09-24,0.9999998807907104
AEE,Feb-06-24,1.0
AEE,Jan-26-24,0.948492705821991
AEE,Jan-24-24,0.0
AEE,Jan-03-24,-0.4969973862171173
AEE,Dec-21-23,-0.9729888439178467
AEE,Dec-20-23,0.0
AEE,Dec-19-23,0.9999997615814209
AEE,Dec-18-23,0.0
AEE,Dec-15-23,0.0
AEE,Dec-11-23,0.0
AEE,Dec-08-23,0.497048020362854
AEE,Dec-02-23,0.0
AEE,Nov-30-23,0.0
AEE,Nov-27-23,1.0
AEE,Nov-22-23,0.0
AEE,Nov-15-23,0.0
AEE,Nov-10-23,0.0
AEE,Nov-09-23,0.3333333333333333
AEE,Nov-08-23,0.0
AEE,Nov-07-23,0.9996651411056519
AEE,Nov-06-23,0.0
AEE,Nov-03-23,0.0
AEE,Nov-02-23,1.0
AEE,Nov-01-23,0.4999998211860657
AEE,Oct-31-23,0.0
AEE,Oct-30-23,0.3333332935969035
AEE,Oct-26-23,1.0
AEE,Oct-13-23,0.0
AEE,Oct-11-23,0.0
AEE,Oct-05-23,0.0
AEE,Oct-03-23,0.0
AEE,Oct-02-23,0.0
AEE,Sep-30-23,0.0
AEE,Sep-29-23,0.49999743700027466
AEE,Sep-26-23,0.0
AEE,Sep-25-23,0.0
AEE,Sep-22-23,0.0
AEE,Sep-21-23,0.0
AEE,Sep-19-23,0.9998911619186401
AEE,Sep-18-23,0.9897271990776062
AEE,Sep-13-23,0.9999980926513672
AEE,Sep-12-23,0.7694394588470459
AEE,Sep-11-23,1.0
AEE,Aug-28-23,0.9999961853027344
AEE,Aug-18-23,0.9999455213546753
AEE,Aug-15-23,0.0
AEE,Aug-14-23,0.0
AEE,Aug-11-23,0.0
AEE,Aug-10-23,0.49999701976776123
AEE,Aug-07-23,0.0
AEE,Aug-05-23,0.0
AEE,Aug-04-23,0.0
AEE,Aug-03-23,0.0
AEP,Apr-04-24,0.0
AEP,Mar-27-24,-0.9998171925544739
AEP,Mar-21-24,0.0
AEP,Mar-13-24,0.0
AEP,Mar-11-24,0.0
AEP,Feb-28-24,0.0
AEP,Feb-27-24,0.0
AEP,Feb-26-24,0.0
AEP,Feb-21-24,0.0
AEP,Feb-20-24,0.9999998807907104
AEP,Feb-16-24,0.0
AEP,Feb-12-24,0.0
AEP,Feb-05-24,0.99472975730896
AEP,Jan-29-24,0.9999940395355225
AEP,Jan-25-24,0.0
AEP,Jan-19-24,0.0
AEP,Dec-27-23,0.0
AEP,Dec-26-23,0.0
AEP,Nov-30-23,0.0
AEP,Nov-20-23,0.9999998807907104
AEP,Nov-15-23,0.0
AEP,Nov-13-23,-0.9945245981216431
AEP,Nov-10-23,0.9999994039535522
AEP,Nov-02-23,0.0
AEP,Oct-30-23,0.0
